866472/1996,{FEDE370A-0EE3-4C3D-961F-47F42198FE66},866472,1996,190.93,APPLICATION TILL,2350 - REQ LAV / REQUIRED IN CONFIDENTIAL INFORMATION MINERÁRIA- 08.15.2019,INDUSTRIA DE CALCARIOS CACAPAVA LTDA,LIMESTONE,Uninformed,MT
866650/2004,{31A78B4C-9F55-4491-9708-B781460F855C},866650,2004,49.41,AVAILABILITY,315 - WLAN availability / DOCUMENT IN SEVERAL filed 11/21/2017,Copacel Indústria e Comercio de Calcário e Cereais Ltda,LIMESTONE,Brita,MT
866115/2007,{1CC15A18-5467-49F8-B760-D13A3B1D44A7},866115,2007,10000,AVAILABILITY,662 - NOTIFICATION ADM PMT FLOW FINE ON 08/30/2013,RIO MANSO INDUSTRIAL E COMERCIAL DE MINÉRIOS LTDA,GOLD ORE,Industrial,MT
866559/2006,{B6235ABE-3D05-4F9A-A798-626DE177558B},866559,2006,82.13,APPLICATION TILL,1958 - REQ LAV / AREA REQUESTED IN BONDAGE 06/11/2019,Copacel Indústria e Comercio de Calcário e Cereais Ltda,LIMESTONE,Manufacture of lime,MT
866512/1984,{48F0DC4D-109E-4FD3-BA3E-517DC2D9F32A},866512,1984,161.14,AVAILABILITY,315 - WLAN availability / DOCUMENT IN SEVERAL filed 11/29/2018,Valmor José Andrade,LIMESTONE,Uninformed,MT
300220/2011,{33D8B428-E75D-4A11-A512-766EC595C211},300220,2011,49.89,SEARCH AUTHORIZATION,1349 - WLAN availability / BECOMES S / WLAN availability ART 26- EFFECT AREA IN AUTO PESQ 03.12.2013,DADO NÃO CADASTRADO,GIVEN NOT REGISTERED,GIVEN NOT REGISTERED,DADO NÃO CADASTRADO
300228/2011,{13347C4E-8DF3-483A-AF6F-F98ABDBA4B5C},300228,2011,332.2,SEARCH AUTHORIZATION,1349 - WLAN availability / BECOMES S / WLAN availability ART 26- EFFECT AREA IN AUTO PESQ 03.12.2013,DADO NÃO CADASTRADO,GIVEN NOT REGISTERED,GIVEN NOT REGISTERED,DADO NÃO CADASTRADO
300229/2011,{A7E687E4-EE7C-4A45-B286-E6AC81E3BFFA},300229,2011,4905.11,SEARCH AUTHORIZATION,1349 - WLAN availability / BECOMES S / WLAN availability ART 26- EFFECT AREA IN AUTO PESQ 03.12.2013,DADO NÃO CADASTRADO,GIVEN NOT REGISTERED,GIVEN NOT REGISTERED,DADO NÃO CADASTRADO
300230/2011,{92BAB7C6-AD6B-4A0F-B9DA-1C0E99FB8673},300230,2011,1943.38,SEARCH AUTHORIZATION,1349 - WLAN availability / BECOMES S / WLAN availability ART 26- EFFECT AREA IN AUTO PESQ 03.12.2013,DADO NÃO CADASTRADO,GIVEN NOT REGISTERED,GIVEN NOT REGISTERED,DADO NÃO CADASTRADO
300231/2011,{6665DDFE-7665-4786-AFAD-F2EFD9C8DC53},300231,2011,307.29,SEARCH AUTHORIZATION,1349 - WLAN availability / BECOMES S / WLAN availability ART 26- EFFECT AREA IN AUTO PESQ 03.12.2013,DADO NÃO CADASTRADO,GIVEN NOT REGISTERED,GIVEN NOT REGISTERED,DADO NÃO CADASTRADO
866275/2006,{8D5881A0-42AE-45BE-91C2-8495FFF576EE},866275,2006,49.94,AVAILABILITY,315 - WLAN availability / SEVERAL DOCUMENT filed on 21/10/2011,Copacel Indústria e Comercio de Calcário e Cereais Ltda,LIMESTONE,Manufacture of lime,MT
300861/2011,{410E2D88-700B-485B-BD92-FC0510D88B80},300861,2011,293.73,AVAILABILITY,302 - the Availability / WLAN availability ART PUBLICATION HABILIT 26 cm 09/04/2012,DADO NÃO CADASTRADO,GIVEN NOT REGISTERED,GIVEN NOT REGISTERED,DADO NÃO CADASTRADO
866695/2014,{4EFFB6AB-AB86-49F0-9F03-6641A2A24665},866695,2014,48.89,SEARCH AUTHORIZATION,192 - AUT PESQ / BECOMES S / ON EFFECT order published 01.11.2018,Vale do Ouro Agrocalcário Ltda,LIMESTONE,soil amendments,MT
302257/2015,{B3F2FA5C-6C5D-4C33-878C-95794C567CDE},302257,2015,142.84,AVAILABILITY,302 - the Availability / WLAN availability ART PUBLICATION HABILIT 26 cm 07.11.2016,DADO NÃO CADASTRADO,GIVEN NOT REGISTERED,GIVEN NOT REGISTERED,DADO NÃO CADASTRADO
300948/2016,{A7C65F04-C0F7-4C3D-98E8-2B19B94EE833},300948,2016,148.95,AVAILABILITY,1828 - the Availability / DISPOSED AREA RELEASED FOR CALL ON 09/11/2016,DADO NÃO CADASTRADO,GIVEN NOT REGISTERED,GIVEN NOT REGISTERED,DADO NÃO CADASTRADO
300947/2016,{99157DCC-D6E6-4751-BA0B-AF7DA21D019A},300947,2016,194.43,AVAILABILITY,1828 - the Availability / DISPOSED AREA RELEASED FOR CALL ON 09/11/2016,DADO NÃO CADASTRADO,GIVEN NOT REGISTERED,GIVEN NOT REGISTERED,DADO NÃO CADASTRADO
866119/2002,{B4B954BB-C1D6-42FD-9006-21DA0D89227B},866119,2002,326.01,AVAILABILITY,667 - 30.11.2016 shed in INSTALLMENT FINE,HILARIO MOZER NETO,LIMESTONE,Manufacture of lime,MT
866779/2014,{005FCCC7-610A-4F1A-BE77-4C971F6F5AE5},866779,2014,3.95,APPLICATION TILL Garimpeira,1352 - WLAN availability / BECOMES S / 26- ART FIELD EFFECT WLAN availability REQ ON 08.03.2017 PLG,Jucely Fernandes da Silva,GOLD ORE,Industrial,MT
866320/2013,{78F5C221-FA12-4780-8BDA-D163122179F8},866320,2013,10.9,APPLICATION TILL Garimpeira,1352 - WLAN availability / BECOMES S / 26- ART FIELD EFFECT WLAN availability REQ ON 08.03.2017 PLG,Paulo Roberto Soares Campos,GOLD ORE,Industrial,MT
866372/2014,{48E0905E-2FEE-4B7A-A1FC-9C1D60A82BCA},866372,2014,743.34,SEARCH AUTHORIZATION,230 - AUT PESQ / AUTO FILE IN offense PUBL 18/02/2019,Jairo Monteiro Arruda,SANDSTONE,Construction,MT
866199/2015,{FAF7B636-C5D5-4C42-B87E-EF6F169D2862},866199,2015,1263.91,APPLICATION TILL Garimpeira,1352 - WLAN availability / BECOMES S / 26- ART FIELD EFFECT WLAN availability REQ ON 08.03.2017 PLG,Cooperativa Mista dos Garimpeiros de Peixoto de Azevedo,GOLD ORE,Industrial,MT
866199/2015,{350FF8DF-F359-41E5-9FF3-6C42F4EAE9BE},866199,2015,13.33,APPLICATION TILL Garimpeira,1352 - WLAN availability / BECOMES S / 26- ART FIELD EFFECT WLAN availability REQ ON 08.03.2017 PLG,Cooperativa Mista dos Garimpeiros de Peixoto de Azevedo,GOLD ORE,Industrial,MT
866297/2012,{B5151998-C9B0-4823-BCA3-91351E7751BF},866297,2012,284.78,SEARCH AUTHORIZATION,667 - 06.26.2017 shed in INSTALLMENT FINE,"Galleti Transportes, Comercio e Representacoes Ltda Me",DIAMOND,Egg yolk,MT
303350/2018,{3567163B-A9CA-41AC-B02B-00C8B45C02D8},303350,2018,290.88,AVAILABILITY,1828 - the Availability / DISPOSED AREA RELEASED FOR CALL ON 10/11/2019,DADO NÃO CADASTRADO,GIVEN NOT REGISTERED,GIVEN NOT REGISTERED,DADO NÃO CADASTRADO
